;CRYSTAL PALACE AND WROTHAM MASTS
EGD304     N053.09.35.373 W001.59.57.837 N053.09.27.707 W001.59.55.003
EGD304     N053.09.27.707 W001.59.55.003 N053.09.20.219 W001.59.51.065
EGD304     N053.09.20.219 W001.59.51.065 N053.09.12.966 W001.59.46.053
EGD304     N053.09.12.966 W001.59.46.053 N053.09.06.001 W001.59.40.006
EGD304     N053.09.06.001 W001.59.40.006 N053.08.59.379 W001.59.32.969
EGD304     N053.08.59.379 W001.59.32.969 N053.08.53.150 W001.59.24.997
EGD304     N053.08.53.150 W001.59.24.997 N053.08.47.362 W001.59.16.149
EGD304     N053.08.47.362 W001.59.16.149 N053.08.42.057 W001.59.06.493
EGD304     N053.08.42.057 W001.59.06.493 N053.08.37.278 W001.58.56.104
EGD304     N053.08.37.278 W001.58.56.104 N053.08.33.059 W001.58.45.058
EGD304     N053.08.33.059 W001.58.45.058 N053.08.29.433 W001.58.33.442
EGD304     N053.08.29.433 W001.58.33.442 N053.08.26.429 W001.58.21.343
EGD304     N053.08.26.429 W001.58.21.343 N053.08.24.068 W001.58.08.852
EGD304     N053.08.24.068 W001.58.08.852 N053.08.22.369 W001.57.56.067
EGD304     N053.08.22.369 W001.57.56.067 N053.08.21.344 W001.57.43.083
EGD304     N053.08.21.344 W001.57.43.083 N053.08.21.001 W001.57.29.999
EGD304     N053.08.21.001 W001.57.29.999 N053.08.21.344 W001.57.16.915
EGD304     N053.08.21.344 W001.57.16.915 N053.08.22.369 W001.57.03.931
EGD304     N053.08.22.369 W001.57.03.931 N053.08.24.068 W001.56.51.145
EGD304     N053.08.24.068 W001.56.51.145 N053.08.26.429 W001.56.38.655
EGD304     N053.08.26.429 W001.56.38.655 N053.08.29.433 W001.56.26.556
EGD304     N053.08.29.433 W001.56.26.556 N053.08.33.059 W001.56.14.939
EGD304     N053.08.33.059 W001.56.14.939 N053.08.37.278 W001.56.03.894
EGD304     N053.08.37.278 W001.56.03.894 N053.08.42.057 W001.55.53.504
EGD304     N053.08.42.057 W001.55.53.504 N053.08.47.362 W001.55.43.849
EGD304     N053.08.47.362 W001.55.43.849 N053.08.53.150 W001.55.35.001
EGD304     N053.08.53.150 W001.55.35.001 N053.08.59.379 W001.55.27.028
EGD304     N053.08.59.379 W001.55.27.028 N053.09.06.001 W001.55.19.992
EGD304     N053.09.06.001 W001.55.19.992 N053.09.12.966 W001.55.13.945
EGD304     N053.09.12.966 W001.55.13.945 N053.09.20.219 W001.55.08.933
EGD304     N053.09.20.219 W001.55.08.933 N053.09.27.707 W001.55.04.995
EGD304     N053.09.27.707 W001.55.04.995 N053.09.35.373 W001.55.02.160
EGD304     N053.09.35.373 W001.55.02.160 N053.09.43.157 W001.55.00.451
EGD304     N053.09.43.157 W001.55.00.451 N053.09.51.001 W001.54.59.880
EGD304     N053.09.51.001 W001.54.59.880 N053.09.51.001 W001.54.59.880
;EGD305
EGD305     N053.05.53.999 W000.41.34.001 N053.05.42.000 W000.40.34.000
EGD305     N053.05.42.000 W000.40.34.000 N053.04.27.001 W000.40.44.000
EGD305     N053.04.27.001 W000.40.44.000 N053.04.27.998 W000.42.05.000
EGD305     N053.04.27.998 W000.42.05.000 N053.05.34.001 W000.42.16.999
EGD305     N053.05.34.001 W000.42.16.999 N053.05.53.999 W000.41.34.001
;EGD307
EGD307     N053.23.30.998 E000.13.54.001 N053.29.31.999 E000.05.03.001
EGD307     N053.29.31.999 E000.05.03.001 N053.29.57.484 E000.05.12.852
EGD307     N053.29.57.484 E000.05.12.852 N053.30.22.162 E000.05.27.498
EGD307     N053.30.22.162 E000.05.27.498 N053.30.45.985 E000.05.45.702
EGD307     N053.30.45.985 E000.05.45.702 N053.31.08.774 E000.06.07.325
EGD307     N053.31.08.774 E000.06.07.325 N053.31.30.355 E000.06.32.203
EGD307     N053.31.30.355 E000.06.32.203 N053.31.50.562 E000.07.00.146
EGD307     N053.31.50.562 E000.07.00.146 N053.32.09.244 E000.07.30.942
EGD307     N053.32.09.244 E000.07.30.942 N053.32.26.257 E000.08.04.357
EGD307     N053.32.26.257 E000.08.04.357 N053.32.41.472 E000.08.40.136
EGD307     N053.32.41.472 E000.08.40.136 N053.32.54.773 E000.09.18.007
EGD307     N053.32.54.773 E000.09.18.007 N053.33.06.058 E000.09.57.681
EGD307     N053.33.06.058 E000.09.57.681 N053.33.15.243 E000.10.38.858
EGD307     N053.33.15.243 E000.10.38.858 N053.33.22.257 E000.11.21.222
EGD307     N053.33.22.257 E000.11.21.222 N053.33.27.047 E000.12.04.452
EGD307     N053.33.27.047 E000.12.04.452 N053.33.29.576 E000.12.48.220
EGD307     N053.33.29.576 E000.12.48.220 N053.23.30.998 E000.13.54.001
;EGD314
EGD314     N053.13.43.000 W001.54.37.883 N053.13.48.209 W001.54.38.645
EGD314     N053.13.48.209 W001.54.38.645 N053.13.50.764 W001.54.39.591
EGD314     N053.13.50.764 W001.54.39.591 N053.13.53.260 W001.54.40.906
EGD314     N053.13.53.260 W001.54.40.906 N053.13.55.678 W001.54.42.579
EGD314     N053.13.55.678 W001.54.42.579 N053.13.58.000 W001.54.44.598
EGD314     N053.13.58.000 W001.54.44.598 N053.14.00.207 W001.54.46.947
EGD314     N053.14.00.207 W001.54.46.947 N053.14.02.283 W001.54.49.608
EGD314     N053.14.02.283 W001.54.49.608 N053.14.04.213 W001.54.52.562
EGD314     N053.14.04.213 W001.54.52.562 N053.14.05.981 W001.54.55.785
EGD314     N053.14.05.981 W001.54.55.785 N053.14.07.574 W001.54.59.254
EGD314     N053.14.07.574 W001.54.59.254 N053.14.08.980 W001.55.02.941
EGD314     N053.14.08.980 W001.55.02.941 N053.14.10.189 W001.55.06.819
EGD314     N053.14.10.189 W001.55.06.819 N053.14.11.190 W001.55.10.858
EGD314     N053.14.11.190 W001.55.10.858 N053.14.11.977 W001.55.15.028
EGD314     N053.14.11.977 W001.55.15.028 N053.14.12.544 W001.55.19.296
EGD314     N053.14.12.544 W001.55.19.296 N053.14.12.885 W001.55.23.631
EGD314     N053.14.12.885 W001.55.23.631 N053.14.13.000 W001.55.27.998
EGD314     N053.14.13.000 W001.55.27.998 N053.14.12.885 W001.55.32.366
EGD314     N053.14.12.885 W001.55.32.366 N053.14.12.544 W001.55.36.701
EGD314     N053.14.12.544 W001.55.36.701 N053.14.11.977 W001.55.40.969
EGD314     N053.14.11.977 W001.55.40.969 N053.14.11.190 W001.55.45.139
EGD314     N053.14.11.190 W001.55.45.139 N053.14.10.189 W001.55.49.178
EGD314     N053.14.10.189 W001.55.49.178 N053.14.08.980 W001.55.53.056
EGD314     N053.14.08.980 W001.55.53.056 N053.14.07.574 W001.55.56.743
EGD314     N053.14.07.574 W001.55.56.743 N053.14.05.981 W001.56.00.212
EGD314     N053.14.05.981 W001.56.00.212 N053.14.04.213 W001.56.03.435
EGD314     N053.14.04.213 W001.56.03.435 N053.14.02.283 W001.56.06.389
EGD314     N053.14.02.283 W001.56.06.389 N053.14.00.207 W001.56.09.050
EGD314     N053.14.00.207 W001.56.09.050 N053.13.58.000 W001.56.11.399
EGD314     N053.13.58.000 W001.56.11.399 N053.13.55.678 W001.56.13.418
EGD314     N053.13.55.678 W001.56.13.418 N053.13.53.260 W001.56.15.091
EGD314     N053.13.53.260 W001.56.15.091 N053.13.50.764 W001.56.16.406
EGD314     N053.13.50.764 W001.56.16.406 N053.13.48.209 W001.56.17.352
EGD314     N053.13.48.209 W001.56.17.352 N053.13.45.614 W001.56.17.923
EGD314     N053.13.45.614 W001.56.17.923 N053.13.43.000 W001.56.18.113
EGD314     N053.13.43.000 W001.56.18.113 N053.13.40.385 W001.56.17.923
EGD314     N053.13.40.385 W001.56.17.923 N053.13.37.790 W001.56.17.352
EGD314     N053.13.37.790 W001.56.17.352 N053.13.35.235 W001.56.16.406
EGD314     N053.13.35.235 W001.56.16.406 N053.13.32.739 W001.56.15.091
EGD314     N053.13.32.739 W001.56.15.091 N053.13.30.321 W001.56.13.418
EGD314     N053.13.30.321 W001.56.13.418 N053.13.28.000 W001.56.11.399
EGD314     N053.13.28.000 W001.56.11.399 N053.13.25.792 W001.56.09.050
EGD314     N053.13.25.792 W001.56.09.050 N053.13.23.716 W001.56.06.389
EGD314     N053.13.23.716 W001.56.06.389 N053.13.21.786 W001.56.03.435
EGD314     N053.13.21.786 W001.56.03.435 N053.13.20.018 W001.56.00.212
EGD314     N053.13.20.018 W001.56.00.212 N053.13.18.425 W001.55.56.743
EGD314     N053.13.18.425 W001.55.56.743 N053.13.17.019 W001.55.53.056
EGD314     N053.13.17.019 W001.55.53.056 N053.13.15.810 W001.55.49.178
EGD314     N053.13.15.810 W001.55.49.178 N053.13.14.809 W001.55.45.139
EGD314     N053.13.14.809 W001.55.45.139 N053.13.14.022 W001.55.40.969
EGD314     N053.13.14.022 W001.55.40.969 N053.13.13.455 W001.55.36.701
EGD314     N053.13.13.455 W001.55.36.701 N053.13.13.114 W001.55.32.366
EGD314     N053.13.13.114 W001.55.32.366 N053.13.13.000 W001.55.27.998
EGD314     N053.13.13.000 W001.55.27.998 N053.13.13.114 W001.55.23.631
EGD314     N053.13.13.114 W001.55.23.631 N053.13.13.455 W001.55.19.296
EGD314     N053.13.13.455 W001.55.19.296 N053.13.14.022 W001.55.15.028
EGD314     N053.13.14.022 W001.55.15.028 N053.13.14.809 W001.55.10.858
EGD314     N053.13.14.809 W001.55.10.858 N053.13.15.810 W001.55.06.819
EGD314     N053.13.15.810 W001.55.06.819 N053.13.17.019 W001.55.02.941
EGD314     N053.13.17.019 W001.55.02.941 N053.13.18.425 W001.54.59.254
EGD314     N053.13.18.425 W001.54.59.254 N053.13.20.018 W001.54.55.785
EGD314     N053.13.20.018 W001.54.55.785 N053.13.21.786 W001.54.52.562
EGD314     N053.13.21.786 W001.54.52.562 N053.13.23.716 W001.54.49.608
EGD314     N053.13.23.716 W001.54.49.608 N053.13.25.792 W001.54.46.947
EGD314     N053.13.25.792 W001.54.46.947 N053.13.28.000 W001.54.44.598
EGD314     N053.13.28.000 W001.54.44.598 N053.13.30.321 W001.54.42.579
EGD314     N053.13.30.321 W001.54.42.579 N053.13.32.739 W001.54.40.906
EGD314     N053.13.32.739 W001.54.40.906 N053.13.35.235 W001.54.39.591
EGD314     N053.13.35.235 W001.54.39.591 N053.13.37.790 W001.54.38.645
EGD314     N053.13.37.790 W001.54.38.645 N053.13.40.385 W001.54.38.074
EGD314     N053.13.40.385 W001.54.38.074 N053.13.43.000 W001.54.37.883
EGD314     N053.13.43.000 W001.54.37.883 N053.13.43.000 W001.54.37.883
;EGD323A
EGD323A    N055.17.10.000 E000.14.28.000 N055.07.19.999 E000.55.08.000
EGD323A    N055.07.19.999 E000.55.08.000 N054.27.07.999 W000.15.45.000
EGD323A    N054.27.07.999 W000.15.45.000 N054.33.15.998 W000.21.06.001
EGD323A    N054.33.15.998 W000.21.06.001 N054.54.41.000 W000.45.45.000
EGD323A    N054.54.41.000 W000.45.45.000 N054.57.44.000 W000.54.57.000
EGD323A    N054.57.44.000 W000.54.57.000 N055.17.10.000 E000.14.28.000
;EGD323B
EGD323B    N055.07.19.999 E000.55.08.000 N054.42.15.001 E002.33.37.001
EGD323B    N054.42.15.001 E002.33.37.001 N053.38.03.998 E000.38.03.998
EGD323B    N053.38.03.998 E000.38.03.998 N053.38.37.000 E000.30.22.000
EGD323B    N053.38.37.000 E000.30.22.000 N053.41.53.002 E000.22.45.001
EGD323B    N053.41.53.002 E000.22.45.001 N054.27.07.999 W000.15.45.000
EGD323B    N054.27.07.999 W000.15.45.000 N055.07.19.999 E000.55.08.000
;EGD323C
EGD323C    N054.42.15.001 E002.33.37.001 N054.39.47.002 E002.42.51.998
EGD323C    N054.39.47.002 E002.42.51.998 N054.31.43.000 E002.54.33.998
EGD323C    N054.31.43.000 E002.54.33.998 N054.17.33.000 E003.01.12.000
EGD323C    N054.17.33.000 E003.01.12.000 N053.55.35.000 E002.57.14.000
EGD323C    N053.55.35.000 E002.57.14.000 N053.28.07.000 E002.42.41.000
EGD323C    N053.28.07.000 E002.42.41.000 N053.38.03.998 E000.38.03.998
EGD323C    N053.38.03.998 E000.38.03.998 N054.42.15.001 E002.33.37.001
;EGD323D
EGD323D    N054.44.14.000 W000.45.45.000 N054.33.16.000 W000.21.06.000
EGD323D    N054.33.16.000 W000.21.06.000 N054.27.08.000 W000.15.45.000
EGD323D    N054.27.08.000 W000.15.45.000 N054.19.21.000 W000.29.05.000
EGD323D    N054.19.21.000 W000.29.05.000 N054.44.14.000 W000.45.45.000
;EGD323E
EGD323E    N054.27.07.999 W000.15.45.000 N053.41.53.002 E000.22.45.001
EGD323E    N053.41.53.002 E000.22.45.001 N053.48.59.000 E000.06.02.002
EGD323E    N053.48.59.000 E000.06.02.002 N054.19.21.000 W000.29.04.999
EGD323E    N054.19.21.000 W000.29.04.999 N054.27.07.999 W000.15.45.000
;EGD323F
EGD323F    N054.52.10.000 W001.08.15.000 N054.55.13.000 W001.03.43.000
EGD323F    N054.55.13.000 W001.03.43.000 N054.57.44.000 W000.54.57.000
EGD323F    N054.57.44.000 W000.54.57.000 N054.19.21.000 W000.29.05.000
EGD323F    N054.19.21.000 W000.29.05.000 N054.52.10.000 W001.08.15.000
;EGD401
EGD401     N054.13.34.000 W005.46.12.000 N054.12.56.002 W005.47.34.001
EGD401     N054.12.56.002 W005.47.34.001 N054.13.16.000 W005.50.38.000
EGD401     N054.13.16.000 W005.50.38.000 N054.14.39.998 W005.49.40.001
EGD401     N054.14.39.998 W005.49.40.001 N054.15.36.000 W005.50.10.000
EGD401     N054.15.36.000 W005.50.10.000 N054.15.24.998 W005.47.17.999
EGD401     N054.15.24.998 W005.47.17.999 N054.13.34.000 W005.46.12.000
;EGD402A
EGD402A    N055.03.32.000 W005.05.08.999 N054.55.59.999 W004.58.00.001
EGD402A    N054.55.59.999 W004.58.00.001 N054.55.59.999 W004.47.44.002
EGD402A    N054.55.59.999 W004.47.44.002 N054.46.50.002 W004.38.37.000
EGD402A    N054.46.50.002 W004.38.37.000 N054.50.08.002 W004.49.39.000
EGD402A    N054.50.08.002 W004.49.39.000 N054.51.00.000 W004.49.45.998
EGD402A    N054.51.00.000 W004.49.45.998 N054.52.17.000 W004.51.33.998
EGD402A    N054.52.17.000 W004.51.33.998 N054.52.08.000 W004.54.04.000
EGD402A    N054.52.08.000 W004.54.04.000 N054.49.53.000 W004.56.53.002
EGD402A    N054.49.53.000 W004.56.53.002 N054.45.41.000 W004.56.26.999
EGD402A    N054.45.41.000 W004.56.26.999 N054.42.15.001 W004.53.39.001
EGD402A    N054.42.15.001 W004.53.39.001 N054.40.07.000 W004.50.31.999
EGD402A    N054.40.07.000 W004.50.31.999 N054.39.15.001 W004.46.53.000
EGD402A    N054.39.15.001 W004.46.53.000 N054.38.15.000 W004.53.52.001
EGD402A    N054.38.15.000 W004.53.52.001 N054.58.12.000 W005.12.10.001
EGD402A    N054.58.12.000 W005.12.10.001 N055.02.17.999 W005.09.09.000
EGD402A    N055.02.17.999 W005.09.09.000 N055.03.32.000 W005.05.08.999
;EGD402B
EGD402B    N055.03.32.000 W005.05.08.999 N055.02.53.999 W004.54.10.001
EGD402B    N055.02.53.999 W004.54.10.001 N054.55.59.999 W004.47.44.002
EGD402B    N054.55.59.999 W004.47.44.002 N054.55.59.999 W004.58.00.001
EGD402B    N054.55.59.999 W004.58.00.001 N055.03.32.000 W005.05.08.999
;EGD402C
EGD402C    N054.56.58.999 W004.56.59.760 N054.57.04.209 W004.57.00.554
EGD402C    N054.57.04.209 W004.57.00.554 N054.57.06.764 W004.57.01.540
EGD402C    N054.57.06.764 W004.57.01.540 N054.57.09.260 W004.57.02.911
EGD402C    N054.57.09.260 W004.57.02.911 N054.57.11.678 W004.57.04.655
EGD402C    N054.57.11.678 W004.57.04.655 N054.57.13.999 W004.57.06.759
EGD402C    N054.57.13.999 W004.57.06.759 N054.57.16.206 W004.57.09.208
EGD402C    N054.57.16.206 W004.57.09.208 N054.57.18.283 W004.57.11.982
EGD402C    N054.57.18.283 W004.57.11.982 N054.57.20.212 W004.57.15.061
EGD402C    N054.57.20.212 W004.57.15.061 N054.57.21.981 W004.57.18.420
EGD402C    N054.57.21.981 W004.57.18.420 N054.57.23.574 W004.57.22.036
EGD402C    N054.57.23.574 W004.57.22.036 N054.57.24.980 W004.57.25.879
EGD402C    N054.57.24.980 W004.57.25.879 N054.57.26.188 W004.57.29.922
EGD402C    N054.57.26.188 W004.57.29.922 N054.57.27.190 W004.57.34.132
EGD402C    N054.57.27.190 W004.57.34.132 N054.57.27.977 W004.57.38.478
EGD402C    N054.57.27.977 W004.57.38.478 N054.57.28.543 W004.57.42.927
EGD402C    N054.57.28.543 W004.57.42.927 N054.57.28.885 W004.57.47.446
EGD402C    N054.57.28.885 W004.57.47.446 N054.57.28.999 W004.57.51.998
EGD402C    N054.57.28.999 W004.57.51.998 N054.57.28.885 W004.57.56.551
EGD402C    N054.57.28.885 W004.57.56.551 N054.57.28.543 W004.58.01.069
EGD402C    N054.57.28.543 W004.58.01.069 N054.57.27.977 W004.58.05.519
EGD402C    N054.57.27.977 W004.58.05.519 N054.57.27.190 W004.58.09.865
EGD402C    N054.57.27.190 W004.58.09.865 N054.57.26.188 W004.58.14.075
EGD402C    N054.57.26.188 W004.58.14.075 N054.57.24.980 W004.58.18.117
EGD402C    N054.57.24.980 W004.58.18.117 N054.57.23.574 W004.58.21.961
EGD402C    N054.57.23.574 W004.58.21.961 N054.57.21.981 W004.58.25.576
EGD402C    N054.57.21.981 W004.58.25.576 N054.57.20.212 W004.58.28.936
EGD402C    N054.57.20.212 W004.58.28.936 N054.57.18.283 W004.58.32.015
EGD402C    N054.57.18.283 W004.58.32.015 N054.57.16.206 W004.58.34.789
EGD402C    N054.57.16.206 W004.58.34.789 N054.57.13.999 W004.58.37.238
EGD402C    N054.57.13.999 W004.58.37.238 N054.57.11.678 W004.58.39.342
EGD402C    N054.57.11.678 W004.58.39.342 N054.57.09.260 W004.58.41.086
EGD402C    N054.57.09.260 W004.58.41.086 N054.57.06.764 W004.58.42.456
EGD402C    N054.57.06.764 W004.58.42.456 N054.57.04.209 W004.58.43.443
EGD402C    N054.57.04.209 W004.58.43.443 N054.57.01.614 W004.58.44.038
EGD402C    N054.57.01.614 W004.58.44.038 N054.56.58.999 W004.58.44.236
EGD402C    N054.56.58.999 W004.58.44.236 N054.56.56.385 W004.58.44.038
EGD402C    N054.56.56.385 W004.58.44.038 N054.56.53.790 W004.58.43.443
EGD402C    N054.56.53.790 W004.58.43.443 N054.56.51.235 W004.58.42.456
EGD402C    N054.56.51.235 W004.58.42.456 N054.56.48.739 W004.58.41.086
EGD402C    N054.56.48.739 W004.58.41.086 N054.56.46.321 W004.58.39.342
EGD402C    N054.56.46.321 W004.58.39.342 N054.56.43.999 W004.58.37.238
EGD402C    N054.56.43.999 W004.58.37.238 N054.56.41.792 W004.58.34.789
EGD402C    N054.56.41.792 W004.58.34.789 N054.56.39.716 W004.58.32.015
EGD402C    N054.56.39.716 W004.58.32.015 N054.56.37.786 W004.58.28.936
EGD402C    N054.56.37.786 W004.58.28.936 N054.56.36.018 W004.58.25.576
EGD402C    N054.56.36.018 W004.58.25.576 N054.56.34.425 W004.58.21.961
EGD402C    N054.56.34.425 W004.58.21.961 N054.56.33.018 W004.58.18.117
EGD402C    N054.56.33.018 W004.58.18.117 N054.56.31.810 W004.58.14.075
EGD402C    N054.56.31.810 W004.58.14.075 N054.56.30.808 W004.58.09.865
EGD402C    N054.56.30.808 W004.58.09.865 N054.56.30.021 W004.58.05.519
EGD402C    N054.56.30.021 W004.58.05.519 N054.56.29.455 W004.58.01.069
EGD402C    N054.56.29.455 W004.58.01.069 N054.56.29.113 W004.57.56.551
EGD402C    N054.56.29.113 W004.57.56.551 N054.56.28.999 W004.57.51.998
EGD402C    N054.56.28.999 W004.57.51.998 N054.56.29.113 W004.57.47.446
EGD402C    N054.56.29.113 W004.57.47.446 N054.56.29.455 W004.57.42.927
EGD402C    N054.56.29.455 W004.57.42.927 N054.56.30.021 W004.57.38.478
EGD402C    N054.56.30.021 W004.57.38.478 N054.56.30.808 W004.57.34.132
EGD402C    N054.56.30.808 W004.57.34.132 N054.56.31.810 W004.57.29.922
EGD402C    N054.56.31.810 W004.57.29.922 N054.56.33.018 W004.57.25.879
EGD402C    N054.56.33.018 W004.57.25.879 N054.56.34.425 W004.57.22.036
EGD402C    N054.56.34.425 W004.57.22.036 N054.56.36.018 W004.57.18.420
EGD402C    N054.56.36.018 W004.57.18.420 N054.56.37.786 W004.57.15.061
EGD402C    N054.56.37.786 W004.57.15.061 N054.56.39.716 W004.57.11.982
EGD402C    N054.56.39.716 W004.57.11.982 N054.56.41.792 W004.57.09.208
EGD402C    N054.56.41.792 W004.57.09.208 N054.56.43.999 W004.57.06.759
EGD402C    N054.56.43.999 W004.57.06.759 N054.56.46.321 W004.57.04.655
EGD402C    N054.56.46.321 W004.57.04.655 N054.56.48.739 W004.57.02.911
EGD402C    N054.56.48.739 W004.57.02.911 N054.56.51.235 W004.57.01.540
EGD402C    N054.56.51.235 W004.57.01.540 N054.56.53.790 W004.57.00.554
EGD402C    N054.56.53.790 W004.57.00.554 N054.56.56.385 W004.56.59.959
EGD402C    N054.56.56.385 W004.56.59.959 N054.56.58.999 W004.56.59.760
EGD402C    N054.56.58.999 W004.56.59.760 N054.56.58.999 W004.56.59.760
;EGD403
EGD403     N054.52.08.000 W004.54.04.000 N054.52.17.000 W004.51.33.998
EGD403     N054.52.17.000 W004.51.33.998 N054.51.00.000 W004.49.45.998
EGD403     N054.51.00.000 W004.49.45.998 N054.50.08.002 W004.49.39.000
EGD403     N054.50.08.002 W004.49.39.000 N054.46.50.002 W004.38.37.000
EGD403     N054.46.50.002 W004.38.37.000 N054.43.04.001 W004.34.59.999
EGD403     N054.43.04.001 W004.34.59.999 N054.40.50.002 W004.35.43.001
EGD403     N054.40.50.002 W004.35.43.001 N054.39.15.001 W004.46.53.000
EGD403     N054.39.15.001 W004.46.53.000 N054.40.07.000 W004.50.31.999
EGD403     N054.40.07.000 W004.50.31.999 N054.42.15.001 W004.53.39.001
EGD403     N054.42.15.001 W004.53.39.001 N054.45.41.000 W004.56.26.999
EGD403     N054.45.41.000 W004.56.26.999 N054.49.53.000 W004.56.53.002
EGD403     N054.49.53.000 W004.56.53.002 N054.52.08.000 W004.54.04.000
;EGD403A
EGD403A    N054.51.41.000 W004.54.38.002 N054.51.38.999 W004.50.40.999
EGD403A    N054.51.38.999 W004.50.40.999 N054.51.00.000 W004.49.45.998
EGD403A    N054.51.00.000 W004.49.45.998 N054.48.50.000 W004.56.46.000
EGD403A    N054.48.50.000 W004.56.46.000 N054.49.53.000 W004.56.53.002
EGD403A    N054.49.53.000 W004.56.53.002 N054.51.41.000 W004.54.38.002
;EGD403A
EGD403A    N054.51.41.000 W004.54.38.002 N054.51.38.999 W004.50.40.999
EGD403A    N054.51.38.999 W004.50.40.999 N054.51.00.000 W004.49.45.998
EGD403A    N054.51.00.000 W004.49.45.998 N054.48.50.000 W004.56.46.000
EGD403A    N054.48.50.000 W004.56.46.000 N054.49.53.000 W004.56.53.002
EGD403A    N054.49.53.000 W004.56.53.002 N054.51.41.000 W004.54.38.002
;EGD405
EGD405     N054.46.46.999 W004.03.49.000 N054.47.44.002 W004.02.13.999
EGD405     N054.47.44.002 W004.02.13.999 N054.48.28.001 W004.00.40.000
EGD405     N054.48.28.001 W004.00.40.000 N054.48.18.000 W003.57.05.000
EGD405     N054.48.18.000 W003.57.05.000 N054.47.10.000 W003.56.30.001
EGD405     N054.47.10.000 W003.56.30.001 N054.37.59.999 W003.48.06.001
EGD405     N054.37.59.999 W003.48.06.001 N054.33.02.002 W003.57.20.002
EGD405     N054.33.02.002 W003.57.20.002 N054.33.15.001 W004.13.41.002
EGD405     N054.33.15.001 W004.13.41.002 N054.35.37.000 W004.15.14.000
EGD405     N054.35.37.000 W004.15.14.000 N054.46.46.999 W004.03.49.000
;EGD405A
EGD405A    N054.37.59.999 W003.48.06.001 N054.35.04.999 W003.45.28.001
EGD405A    N054.35.04.999 W003.45.28.001 N054.32.53.002 W003.47.03.998
EGD405A    N054.32.53.002 W003.47.03.998 N054.33.02.002 W003.57.20.002
